CID,MolecularWeight,XLogP,HBondDonorCount,HBondAcceptorCount
97392079,259.39,2.2,0,3
97409311,335.5,3.5,0,3
97451159,285.4,2.3,0,3
97471072,259.39,2.2,0,3
97572425,259.39,2.4,0,3
97572426,259.39,2.4,0,3
97606893,255.15,2.2,0,2
97606894,255.15,2.2,0,2
97618381,219.33,0.8,1,3
97618382,219.33,0.8,1,3
97618383,205.3,0.8,1,3
97618384,205.3,0.8,1,3
97814223,230.35,2.9,0,2
97814224,230.35,2.9,0,2
97814225,230.35,2.9,0,2
97814226,230.35,2.9,0,2
97814229,216.32,2.5,0,2
97826528,229.32,1.3,0,2
97826529,229.32,1.3,0,2
97826558,229.32,1.3,0,2
97826559,229.32,1.3,0,2
98042602,132.16,0.9,0,2
98042603,132.16,0.9,0,2
98044800,200.28,1.7,0,2
98056484,146.19,1.3,1,2
98056485,146.19,1.3,1,2
98575925,132.16,0.9,0,2
98575926,132.16,0.9,0,2
98632956,284.4,4.2,0,2
98795869,206.33,3.2,1,2
98795871,206.33,3.2,1,2
98795874,206.33,3.2,1,2
98795875,206.33,3.2,1,2
99621434,192.3,2.5,1,2
99621435,192.3,2.5,1,2
99817612,295.4,2.6,0,3
99817613,295.4,2.6,0,3
99931795,288.4,1.6,0,4
99931796,288.4,1.6,0,4
99957207,177.25,-0.2,1,3
100046522,275.4,2.8,0,3
100046523,275.4,2.8,0,3
100073858,230.35,2.9,0,2
100073861,230.35,2.9,0,2
100088421,230.35,2.9,0,2
100088422,230.35,2.9,0,2
100293741,200.28,1.5,1,1
100293751,200.28,1.5,1,1
100293768,214.31,2.0,1,1
100293780,214.31,2.0,1,1
100293796,228.33,2.4,1,1
100293808,228.33,2.4,1,1
100293822,242.36,2.9,1,1
100293833,242.36,2.9,1,1
100293851,256.4,3.3,1,1
100293861,256.4,3.3,1,1
100298749,196.25,2.4,0,1
100298758,196.25,2.4,0,1
100838165,281.4,2.4,1,3
100838167,281.4,2.4,1,3
100916171,170.21,1.8,0,2
100943044,276.4,3.3,0,2
100943045,276.4,3.3,0,2
100951060,250.34,2.5,0,2
100962849,180.22,0.7,0,2
100982570,188.27,1.7,0,2
100997869,204.31,2.4,0,2
100997870,190.28,1.3,0,2
100997871,204.31,1.9,0,2
101045468,276.4,3.3,0,2
101087206,210.27,2.4,0,2
101109085,214.31,2.5,0,2
101129208,186.25,1.4,0,2
101129209,186.25,1.4,0,2
101129210,186.25,1.4,0,2
101129211,186.25,1.4,0,2
101170648,252.35,3.1,0,2
101170650,252.35,3.1,0,2
101173256,200.28,1.5,1,2
101185402,258.39,3.2,0,2
101198716,204.31,2.4,0,2
101198717,218.34,2.9,0,2
101198718,232.36,3.4,0,2
101198719,232.36,3.4,0,2
101383385,253.36,2.7,0,1
101383386,253.36,2.7,0,1
101383387,344.5,4.4,0,0
101383389,344.5,4.4,0,0
101390085,253.34,2.1,0,3
101394807,240.34,3.7,0,2
101425257,224.3,2.3,1,2
101433779,215.29,0.6,0,2
101493842,211.3,3.8,0,0
101507618,225.31,2.6,0,1
101511345,190.24,1.0,0,2
101511346,190.24,1.0,0,2
101511347,174.24,1.6,0,2
101511348,174.24,1.6,0,2
101511349,190.24,0.9,0,2
101511350,190.24,0.9,0,2
101555844,184.24,1.8,0,2
101557941,241.13,1.9,0,2
101557942,241.13,1.9,0,2
101652485,186.25,1.3,0,2
101652486,186.25,1.3,0,2
101652487,200.28,1.7,0,2
101652488,200.28,1.7,0,2
101652489,214.31,2.1,0,2
101652490,214.31,2.1,0,2
101652684,179.27,1.3,0,1
101653058,193.27,0.8,0,1
101663622,219.31,2.7,0,4
101663623,219.31,2.7,0,4
101671792,238.33,2.7,0,1
101671793,238.33,2.7,0,1
101694351,207.29,0.6,1,2
101699524,187.24,1.0,0,3
101701182,120.17,2.0,0,1
101724554,190.28,2.8,0,2
101756618,183.16,1.1,0,4
101764092,163.24,1.3,1,1
101765521,174.24,1.4,0,2
101767304,238.33,3.3,0,1
101768145,264.4,3.5,0,2
101773912,191.23,1.6,0,4
101773913,191.23,1.5,0,4
101775290,199.29,3.4,0,0
101835686,190.28,2.0,0,2
101835687,238.33,2.7,0,2
101960630,183.25,3.7,0,0
101986985,146.19,1.4,0,2
101986986,146.19,1.4,0,2
102044035,203.32,5.0,0,1
102052660,364.22,3.4,0,2
102052661,364.22,3.4,0,2
102055333,201.31,4.5,0,1
102055335,173.25,3.7,0,1
102063988,204.31,2.5,0,2
102151999,188.27,2.3,0,2
102152733,158.22,2.4,0,0
102167759,186.25,1.3,0,2
102168663,239.32,1.8,0,3
102210574,218.34,3.8,0,2
102362481,160.22,1.1,0,2
102404254,224.3,3.4,0,2
102434183,191.29,1.6,0,1
102434184,247.4,3.6,0,1
102493447,228.33,2.8,0,2
102538978,218.34,2.3,0,2
102538979,218.34,2.2,0,2
102538983,190.28,2.1,0,2
102538984,204.31,2.5,0,2
102538985,204.31,2.5,0,2
102538986,190.28,1.9,0,2
102538987,204.31,2.5,0,2
102538988,218.34,2.9,0,2
102538989,218.34,2.8,0,2
102539022,252.35,3.1,0,2
102539023,190.28,2.0,0,2
102539027,204.31,2.4,0,2
102539028,204.31,2.5,0,2
102539029,218.34,2.9,0,2
102539030,218.34,2.9,0,2
102539046,176.26,1.6,0,2
102539049,190.28,2.0,0,2
102539053,204.31,2.4,0,2
102539054,204.31,2.5,0,2
102539055,218.34,2.9,0,2
102539056,218.34,2.9,0,2
102539073,190.24,1.1,0,2
102539074,252.35,3.1,0,2
102539075,190.28,2.0,0,2
102539080,204.31,2.5,0,2
102539081,218.34,2.9,0,2
102539082,218.34,2.9,0,2
102539085,190.28,1.4,0,2
102539086,204.31,2.3,0,2
102539087,218.34,2.9,0,2
102539088,218.34,2.8,0,2
102539089,232.36,3.3,0,2
102539090,232.36,3.2,0,2
102539100,190.24,1.1,0,2
102539101,252.35,3.1,0,2
102539102,190.28,2.0,0,2
102539106,204.31,2.4,0,2
102539107,204.31,2.5,0,2
102539108,218.34,2.9,0,2
102539109,218.34,2.9,0,2
102539112,190.28,2.0,0,2
102539113,204.31,2.3,0,2
102539114,218.34,2.9,0,2
102539115,218.34,2.8,0,2
102539116,232.36,3.3,0,2
102539117,232.36,3.2,0,2
102539128,252.35,3.1,0,2
102539129,190.28,1.9,0,2
102539133,204.31,2.4,0,2
102539134,204.31,2.5,0,2
102539135,218.34,2.9,0,2
102539136,218.34,2.8,0,2
102539154,190.24,1.0,0,2
102539155,252.35,3.1,0,2
102539156,190.28,1.9,0,2
102539159,204.31,2.4,0,2
102539160,204.31,2.5,0,2
102539161,218.34,2.9,0,2
102539162,218.34,2.8,0,2
102539165,190.28,1.3,0,2
102539166,204.31,2.3,0,2
102539167,218.34,2.8,0,2
102539168,218.34,2.7,0,2
102539169,232.36,3.3,0,2
102539170,232.36,3.2,0,2
102539181,210.7,2.5,0,2
102539185,224.73,3.0,0,2
102539186,224.73,3.1,0,2
102539187,238.75,3.5,0,2
102539188,238.75,3.4,0,2
102539207,210.7,2.5,0,2
102539211,224.73,3.0,0,2
102539212,224.73,3.1,0,2
102539213,238.75,3.5,0,2
102539214,238.75,3.4,0,2
102539235,255.15,2.6,0,2
102539239,269.18,3.0,0,2
102539240,269.18,3.1,0,2
102539241,283.21,3.6,0,2
102539242,283.21,3.5,0,2
102539264,255.15,2.6,0,2
102539268,269.18,3.0,0,2
102539269,269.18,3.1,0,2
102539270,283.21,3.6,0,2
102539271,283.21,3.5,0,2
102543288,176.26,1.6,0,2
102543290,252.35,3.1,0,2
102543291,190.28,2.0,0,2
102543295,204.31,2.4,0,2
102543296,204.31,2.5,0,2
102543297,218.34,2.9,0,2
102543298,218.34,2.9,0,2
102543314,176.26,1.6,0,2
102543316,252.35,3.1,0,2
102543317,190.28,1.9,0,2
102543321,204.31,2.4,0,2
102543322,204.31,2.5,0,2
102543323,218.34,2.9,0,2
102543324,218.34,2.8,0,2
102543327,190.28,1.9,0,2
102543328,204.31,2.3,0,2
102543329,218.34,2.8,0,2
102543330,218.34,2.7,0,2
102543331,232.36,3.3,0,2
102543332,232.36,3.2,0,2
102544216,160.22,1.0,0,2
102544223,160.22,1.3,0,2
102544225,174.24,1.7,0,2
102544227,160.22,1.0,0,2
102544229,174.24,1.4,0,2
102544231,160.22,1.0,0,2
102544233,174.24,1.3,0,2
102547002,262.09,1.3,1,2
102548969,219.33,0.8,1,3
102579424,178.23,0.6,1,3
102595452,178.29,3.4,0,0
102601066,183.25,3.6,0,0
102775631,219.33,1.2,1,3
102784381,219.33,1.2,1,3
102784450,205.3,0.7,1,3
102785315,269.18,2.4,0,2
102877978,201.27,0.4,1,2
102878027,215.29,0.8,1,2
102878029,229.32,1.3,1,2
102878031,243.35,1.7,1,2
102878037,257.37,2.2,1,2
102878038,271.4,2.7,1,2
102878041,257.37,2.2,1,2
102878042,271.4,2.6,1,2
102878043,285.4,3.1,1,2
102878045,243.35,1.8,1,2
102878798,243.35,1.9,1,2
102878801,243.35,1.8,1,2
102878974,297.23,3.1,0,2
102879114,233.35,1.4,1,3
102879161,172.23,1.6,0,1
102991416,264.41,1.0,1,4
102991492,278.44,1.5,1,4
103187750,264.41,1.1,1,4
103187826,278.44,1.6,1,4
103575296,205.3,0.8,1,3
103575309,191.27,0.4,1,3
103577332,205.3,0.8,1,3
103605616,190.28,2.1,1,2
103663390,150.22,1.0,1,2
103728131,234.38,3.7,1,2
103843117,216.32,2.1,1,2
103894739,235.37,1.8,1,3
103921326,206.33,2.8,1,2
103931416,206.33,2.8,1,2
103954607,191.27,0.3,1,3
103975486,219.33,0.9,1,3
103975758,205.3,0.6,1,3
103983214,245.36,1.7,1,3
104159598,176.26,1.5,1,2
104159623,204.31,2.5,1,2
104160194,176.26,1.7,1,2
104160206,176.26,1.5,1,2
104160207,190.28,2.1,1,2
104160209,204.31,2.5,1,2
104185288,147.18,1.0,0,3
104407005,247.38,2.0,1,3
104407130,247.38,2.0,1,3
104423097,221.34,0.9,2,3
104423272,235.37,1.6,2,3
104433448,247.38,1.9,1,3
104478663,275.4,2.9,1,3
104478824,261.41,2.5,1,3
104478915,247.38,1.9,1,3
104478955,219.33,1.1,1,3
104478987,233.35,1.5,1,3
104479056,247.38,2.0,1,3
104479113,233.35,1.5,1,3
104479155,233.35,1.6,1,3
104479197,261.41,2.6,1,3
104479236,261.41,2.6,1,3
104479286,247.38,2.0,1,3
104480163,247.38,1.9,1,3
104480409,233.35,1.4,1,3
104523144,219.33,0.8,1,3
104523148,219.33,0.9,1,3
104581316,190.28,2.1,1,2
104581333,206.33,2.8,1,2
104581348,206.33,2.8,1,2
104581361,218.34,2.8,1,2
104581398,220.35,3.2,1,2
104581411,192.3,2.3,1,2
104581456,220.35,3.3,1,2
104583195,218.34,2.8,1,2
104583208,218.34,3.0,1,2
104583629,202.3,2.1,1,2
104583908,204.31,2.5,1,2
104688257,190.28,1.9,1,2
104688392,218.34,2.7,1,2
104735882,164.25,1.3,1,2
104736470,204.31,2.3,1,2
104736480,233.35,1.4,1,3
104736481,247.38,1.9,1,3
104736482,261.41,2.3,1,3
104736483,275.4,2.8,1,3
104736500,247.38,1.9,1,3
104736501,261.41,2.4,1,3
104736502,275.4,2.8,1,3
104736503,289.5,3.3,1,3
104736516,261.41,2.4,1,3
104736517,275.4,2.9,1,3
104736518,289.5,3.3,1,3
104736544,221.34,1.4,1,3
104736545,249.39,2.2,1,3
104736546,263.42,2.8,1,3
104736563,220.35,3.3,1,2
104736690,193.29,0.6,1,3
104736691,207.32,1.1,1,3
104736692,221.34,1.5,1,3
104736693,235.37,2.0,1,3
104736964,164.25,1.4,1,2
104736996,192.3,2.0,1,2
104736997,206.33,2.5,1,2
104737004,220.35,2.9,1,2
104737008,206.33,2.5,1,2
104737009,220.35,3.0,1,2
104737041,174.24,0.8,1,2
104737322,218.34,3.0,1,2
104804457,174.24,1.2,1,2
104822098,205.3,0.7,1,3
104822164,219.33,1.1,1,3
104822165,233.35,1.6,1,3
104822169,219.33,1.1,1,3
104822274,262.39,0.8,1,4
104822291,248.37,0.4,1,4
104822297,262.39,0.7,1,4
104822298,233.35,1.3,1,3
104822363,247.38,2.1,1,3
104822369,262.39,0.8,1,4
104822412,247.38,2.0,1,3
104822725,219.33,1.0,1,3
104822727,219.33,1.0,1,3
104823101,175.23,1.1,0,3
104823102,201.27,1.6,0,3
104823710,219.33,1.1,1,3
104823711,247.38,2.0,1,3
104823712,247.38,1.9,1,3
104823713,219.33,0.9,1,3
104823714,233.35,1.4,1,3
104823715,233.35,1.5,1,3
104823716,233.35,1.4,1,3
104823717,247.38,1.9,1,3
104823767,205.3,0.7,1,3
104823768,219.33,1.3,1,3
104823769,219.33,1.2,1,3
104823770,217.31,0.9,1,3
104823771,233.35,1.4,1,3
104823772,233.35,1.7,1,3
104823836,190.28,1.9,1,2
104823837,176.26,1.6,1,2
104823838,176.26,1.6,1,2
104926870,190.28,2.4,1,2
104929564,190.28,2.4,1,2
105034427,220.35,3.4,1,2
105034553,192.3,2.5,1,2
105034699,220.35,3.4,1,2
105080578,178.27,1.8,1,2
105083481,192.3,2.1,1,2
105108169,190.28,2.2,1,2
105108559,204.31,2.6,1,2
105108591,218.34,3.1,1,2
105125086,234.38,4.0,1,2
105125094,234.38,4.0,1,2
105125403,206.33,2.7,1,2
105125671,220.35,3.3,1,2
105125694,234.38,3.8,1,2
105125724,192.3,2.2,1,2
105125736,192.3,2.4,1,2
105126441,220.35,3.5,1,2
105126454,220.35,3.5,1,2
105127244,206.33,2.5,1,2
105128312,248.41,4.6,1,2
105129662,220.35,3.4,1,2
105129994,234.38,3.8,1,2
105130037,206.33,2.7,1,2
105130045,206.33,2.9,1,2
105138078,220.35,3.4,1,2
105138489,206.33,2.8,1,2
105153099,218.34,2.9,1,2
105153229,232.36,3.3,1,2
105153252,204.31,2.2,1,2
105153366,176.26,1.6,1,2
105153411,204.31,2.4,1,2
105153541,218.34,2.8,1,2
105153552,232.36,3.5,1,2
105153558,176.26,1.6,1,2
105153562,190.28,1.9,1,2
105161182,176.26,1.5,1,2
105161303,190.28,2.1,1,2
105161313,204.31,2.6,1,2
105161322,162.23,1.0,1,2
105162971,176.26,1.9,1,2
105163014,204.31,2.8,1,2
105163145,218.34,3.2,1,2
105163155,232.36,3.7,1,2
105163161,176.26,1.9,1,2
105163171,190.28,2.3,1,2
105163327,204.31,2.6,1,2
105163457,218.34,2.9,1,2
105163478,190.28,1.9,1,2
105163600,162.23,1.6,1,2
105163644,190.28,2.3,1,2
105163715,176.26,2.1,1,2
105163777,204.31,2.7,1,2
105163787,218.34,3.2,1,2
105163794,162.23,1.6,1,2
105163798,176.26,1.6,1,2
105163804,176.26,1.8,1,2
105163957,218.34,3.3,1,2
105164089,232.36,3.6,1,2
105164110,204.31,2.8,1,2
105164116,204.31,2.8,1,2
105168660,206.33,2.5,1,2
105170618,192.3,2.3,1,2
105176904,220.35,3.2,1,2
105177206,220.35,3.0,1,2
105182560,218.34,3.0,1,2
105182699,232.36,3.4,1,2
105182722,204.31,2.5,1,2
105182728,204.31,2.7,1,2
105431966,162.23,1.8,0,2
105551495,205.3,0.5,1,3
106025119,219.33,1.3,1,3
106045520,235.37,1.4,1,3
106547059,190.28,2.1,1,2
106598951,245.36,1.8,1,3
106602430,219.33,1.2,1,3
106602865,247.38,2.0,1,3
106603330,233.35,1.6,1,3
106604098,233.35,1.7,1,3
106604671,261.41,2.5,1,3
106604940,247.38,2.1,1,3
106605194,261.41,2.5,1,3
106614306,219.33,1.3,1,3
106616959,261.41,2.5,1,3
106634760,245.36,1.7,1,3
106636597,205.3,0.7,2,3
106638999,205.3,0.7,2,3
106639002,205.3,0.7,2,3
106639586,231.34,1.3,1,3
106652459,216.32,2.6,1,2
106652513,230.35,3.1,1,2
106654752,216.32,2.4,1,2
106654753,202.3,1.9,1,2
106654754,230.35,2.9,1,2
106707925,275.4,2.5,1,3
106707929,275.4,2.5,1,3
106799377,249.39,2.3,1,3
106799378,221.34,1.2,1,3
106976238,247.38,1.9,1,3
107006574,218.34,3.0,1,2
107007016,218.34,3.0,1,2
107007017,218.34,3.0,1,2
107008820,204.31,2.6,1,2
107008852,218.34,3.2,1,2
107008853,246.39,4.1,1,2
107008998,218.34,3.1,1,2
107008999,232.36,3.7,1,2
107009786,218.34,3.0,1,2
107011973,232.36,3.5,1,2
107443366,247.38,1.9,1,3
107446456,247.38,1.7,1,3
107893869,206.33,2.8,1,2
107899146,176.26,1.5,1,2
107907546,176.26,1.7,1,2
108411260,234.38,3.7,1,2
110096103,196.67,2.2,0,2
110103477,267.37,2.5,0,3
110103478,267.37,2.5,0,3
110103488,273.4,2.7,0,3
110103491,281.4,2.9,0,3
110103502,287.4,3.0,0,3
112457919,193.29,0.5,1,3
112457995,203.28,1.9,0,3
112458451,219.33,1.0,1,3
112459078,233.35,1.3,1,3
112459942,251.33,2.6,0,3
112471610,164.2,0.8,1,3
112483353,233.35,1.5,1,3
112487787,205.3,0.5,1,3
112546534,205.3,0.6,1,3
112630026,219.33,1.0,1,3
112630085,219.33,1.0,1,3
112630114,219.33,1.0,1,3
112630143,219.33,1.0,1,3
112630174,205.3,0.6,1,3
112650337,201.27,1.4,0,3
112651430,233.35,1.4,1,3
112684280,227.29,-0.2,1,5
112684332,227.29,-0.2,1,5
112689529,233.35,1.5,1,3
112702223,176.26,1.4,1,2
112709604,191.27,0.4,1,3
112709605,191.27,0.2,1,3
112709606,191.27,0.2,1,3
112709931,205.3,0.4,1,3
112709932,205.3,0.4,1,3
112709935,205.3,0.9,1,3
112715708,204.31,2.5,1,2
112715710,204.31,2.5,1,2
112722587,185.26,2.9,0,0
112727681,219.33,1.4,1,3
112748168,233.35,1.5,1,3
113228503,230.35,2.9,1,2
113260140,234.38,3.3,1,2
113261352,245.36,1.8,1,3
113291335,235.37,1.9,1,3
113353889,245.36,1.8,1,3
113361707,245.36,1.7,1,3
113411473,247.38,1.8,1,3
113416939,233.35,1.5,1,3
113416973,247.38,2.0,1,3
113416993,233.35,1.6,1,3
113416998,247.38,2.0,1,3
113417192,247.38,2.0,1,3
113446981,235.37,1.9,1,3
113447044,234.38,3.4,1,2
113448047,233.35,1.6,1,3
113457116,247.38,2.1,1,3
113457118,233.35,1.5,1,3
113457303,233.35,1.4,1,3
113457305,247.38,2.0,1,3
113457306,231.34,1.1,1,3
113507711,233.35,1.7,1,3
113518554,247.38,2.1,1,3
113518561,247.38,2.1,1,3
113518606,233.35,1.5,1,3
113568759,228.33,2.1,1,1
113588611,245.36,1.3,1,3
113588638,231.34,0.8,1,3
113618987,233.35,1.5,2,3
113655126,233.35,1.5,2,3
113661204,232.36,3.1,1,2
113661216,234.38,3.8,1,2
113661235,232.36,3.5,1,2
113683650,234.38,4.0,1,2
113687779,232.36,3.5,1,2
113748172,229.32,1.3,1,2
113748173,243.35,1.8,1,2
113748174,243.35,1.7,1,2
113748175,241.33,1.2,1,2
113748255,229.32,1.3,1,2
113855201,233.35,1.6,1,3
113855305,247.38,2.1,1,3
113856401,247.38,2.1,1,3
113856462,233.35,1.0,1,3
113856520,247.38,2.2,1,3
113878178,235.37,1.7,1,3
113904511,232.36,3.5,1,2
113960017,247.38,1.8,1,3
113960416,247.38,1.8,1,3
114198945,233.35,1.5,1,3
114199053,248.37,0.2,1,4
114199082,233.35,1.5,1,3
114199105,233.35,1.5,1,3
114227768,230.35,3.1,1,2
114227867,230.35,3.1,1,2
114334310,270.4,3.4,1,1
114334320,242.36,2.5,1,1
114334321,256.4,3.0,1,1
114334322,270.4,3.4,1,1
114334323,284.4,3.9,1,1
114334324,256.4,3.1,1,1
114334325,270.4,3.6,1,1
114334326,284.4,3.9,1,1
114334327,270.4,3.4,1,1
114334328,284.4,3.9,1,1
114334329,270.4,3.5,1,1
114334644,256.4,3.0,1,1
114334645,270.4,3.5,1,1
114449113,190.28,2.4,1,2
114474125,176.26,1.8,1,2
114474126,176.26,1.8,1,2
114474168,190.28,2.3,1,2
114474169,204.31,2.7,1,2
114474170,218.34,3.2,1,2
114474499,190.28,2.3,1,2
114474501,204.31,2.8,1,2
114474503,218.34,3.2,1,2
114474505,232.36,3.7,1,2
114474507,190.28,2.3,1,2
114700574,191.27,0.3,1,3
114700620,247.38,1.8,1,3
114701637,200.28,2.4,0,1
114701638,172.23,1.6,0,1
114762872,273.4,2.4,1,3
114762873,287.4,3.0,1,3
114762874,259.39,2.1,1,3
114877790,220.35,3.5,1,2
114877840,190.28,1.9,1,2
114877904,190.28,2.3,1,2
114877915,206.33,3.0,1,2
114877918,176.26,1.8,1,2
114877937,190.28,2.2,1,2
114877940,192.3,2.4,1,2
114877942,234.38,4.1,1,2
114877945,176.26,1.6,1,2
114878024,162.23,1.5,1,2
114878264,176.26,2.1,1,2
114956335,247.38,1.8,1,3
114957305,200.28,2.4,0,1
114957306,172.23,1.6,0,1
114999154,216.32,2.4,1,2
114999155,216.32,2.4,1,2
114999405,202.3,1.8,1,2
114999406,202.3,1.8,1,2
115008625,164.25,1.4,1,2
115008674,190.28,2.1,1,2
115008787,176.26,1.5,1,2
115008788,190.28,1.9,1,2
115008812,190.28,2.0,1,2
115008813,204.31,2.4,1,2
115009197,190.28,2.0,1,2
115009219,204.31,2.4,1,2
115009306,190.28,2.1,1,2
115014963,177.25,-0.4,2,3
115014965,177.25,0.5,1,3
115014966,177.25,-1.0,2,3
115017322,187.24,0.9,0,3
115017324,187.24,0.9,0,3
115017328,187.24,0.8,0,3
115018745,191.27,0.1,1,3
115018760,191.27,0.0,1,3
115135042,221.34,0.9,1,3
115146059,219.33,1.1,2,3
115146105,233.35,1.5,1,3
115199583,193.29,0.0,2,3
115200901,221.34,0.9,1,3
115204122,221.34,1.0,1,3
115209102,219.33,1.1,1,3
115210444,219.33,1.2,2,3
115210445,219.33,1.2,2,3
115210487,233.35,1.6,1,3
115210519,247.38,2.0,2,3
115210928,233.35,1.5,1,3
115262466,229.12,1.7,0,2
115263576,184.66,1.5,0,2
115311599,205.3,0.7,1,3
115311772,205.3,0.7,1,3
115316050,219.33,1.2,1,3
115346061,193.29,0.5,1,3
115346077,193.29,0.6,1,3
115346186,193.29,0.5,1,3
115346224,221.34,1.5,1,3
115346269,207.32,1.0,1,3
115346287,207.32,1.1,1,3
115346353,193.29,0.7,1,3
115346402,207.32,1.1,1,3
115346500,221.34,1.4,1,3
115346516,221.34,1.5,1,3
115346580,207.32,1.0,1,3
115346627,221.34,1.4,1,3
115346737,235.37,2.0,1,3
115346799,221.34,1.5,1,3
115346848,235.37,1.9,1,3
115374780,247.38,1.8,1,3
115486122,219.33,1.0,1,3
115486182,219.33,1.0,1,3
115486189,205.3,0.6,1,3
115486234,219.33,1.0,1,3
115486243,219.33,1.0,1,3
115575580,199.29,3.3,0,0
115632110,190.28,2.2,1,2
115676211,220.35,3.1,1,2
115688270,245.36,1.9,1,3
115695268,188.27,1.8,1,2
115704896,220.35,3.4,1,2
115704900,218.34,2.8,1,2
115707172,218.34,3.0,1,2
115707174,245.36,1.8,1,3
115755832,218.34,3.0,1,2
115798924,192.3,2.5,1,2
115798963,190.28,2.0,1,2
115798972,206.33,2.9,1,2
115799060,220.35,3.4,1,2
115799141,192.3,2.3,1,2
115799264,220.35,3.4,1,2
115799302,178.27,2.0,1,2
115799346,218.34,3.2,1,2
115799489,218.34,2.8,1,2
115799491,204.31,2.3,1,2
115799579,178.27,1.8,1,2
115799651,234.38,3.8,1,2
115799652,206.33,2.9,1,2
115799692,206.33,2.9,1,2
115799767,178.27,1.9,1,2
115799813,220.35,3.4,1,2
115799854,204.31,2.5,1,2
115886252,219.33,1.2,1,3
115886466,176.26,1.7,1,2
115890113,190.28,2.0,1,2
115897981,218.34,2.8,1,2
115906869,218.34,2.9,1,2
116010021,273.4,2.5,1,3
116010029,273.4,2.5,1,3
116087332,213.32,3.5,0,0
116299229,207.32,0.7,1,3
116305533,193.29,0.0,2,3
116305534,207.32,0.7,2,3
116427475,219.33,1.1,1,3
116427527,233.35,1.6,1,3
116427652,233.35,1.6,1,3
116427698,219.33,0.9,1,3
116427972,233.35,1.5,1,3
116428670,215.29,2.1,0,3
116661318,202.3,1.8,1,2
116661608,216.32,2.3,1,2
116661891,230.35,2.7,1,2
116822059,148.2,0.8,1,2
116824813,219.33,0.9,1,3
116904568,193.29,0.4,1,3
116904736,193.29,0.6,1,3
116904737,193.29,0.6,1,3
116904873,193.29,0.6,1,3
116904874,193.29,0.6,1,3
116904983,207.32,1.0,1,3
116904984,207.32,1.0,1,3
116905090,207.32,0.8,1,3
116905091,207.32,0.8,1,3
116905195,193.29,0.5,1,3
116905301,207.32,1.0,1,3
116905302,207.32,1.0,1,3
116905408,207.32,0.9,1,3
116905409,207.32,0.9,1,3
116905515,207.32,0.9,1,3
116905622,207.32,0.9,1,3
116905623,207.32,0.9,1,3
116905695,221.34,1.3,1,3
116905763,221.34,1.3,1,3
116905831,221.34,1.1,1,3
116905832,221.34,1.1,1,3
116906334,205.3,0.8,1,3
116906335,205.3,0.8,1,3
116906442,205.3,0.7,1,3
116906443,205.3,0.7,1,3
116906688,219.33,1.2,1,3
116906689,219.33,1.2,1,3
116906757,219.33,1.0,1,3
116906758,219.33,1.0,1,3
116907345,205.3,0.6,1,3
116907616,198.69,1.7,0,2
116908868,182.29,1.0,1,3
116909005,196.31,1.4,1,3
116909987,175.23,0.4,0,3
116909988,175.23,0.4,0,3
116910133,189.26,0.8,0,3
116910134,189.26,0.8,0,3
116910461,203.28,1.3,0,3
116912017,201.27,0.8,0,3
116912308,205.3,0.4,1,3
116912532,219.33,0.9,1,3
116913384,207.32,0.9,1,3
116913385,207.32,0.9,1,3
116913525,221.34,1.4,1,3
116913571,235.37,1.9,1,3
116913748,203.28,1.3,0,3
116913749,203.28,1.3,0,3
116913827,217.31,1.8,0,3
116913897,221.34,1.4,1,3
116913898,221.34,1.4,1,3
116932701,165.24,-0.6,2,3
116932848,151.21,-0.8,2,3
116933003,165.24,-0.3,2,3
116933165,165.24,-0.4,2,3
116933325,165.24,-0.4,2,3
116933478,179.26,0.0,2,3
116933630,179.26,-0.2,2,3
116933936,179.26,0.0,2,3
116934092,179.26,0.0,2,3
116934246,179.26,0.0,2,3
116934399,179.26,0.0,2,3
116934400,179.26,0.0,2,3
116934540,193.29,0.3,2,3
116934677,193.29,0.3,2,3
116934813,193.29,0.1,2,3
116935460,177.25,-0.1,2,3
116935461,177.25,-0.1,2,3
116935601,177.25,-0.3,2,3
116935602,177.25,-0.3,2,3
116936045,191.27,0.2,2,3
116936046,191.27,0.2,2,3
116936185,191.27,0.1,2,3
116936186,191.27,0.1,2,3
116945538,179.26,0.0,2,3
116945539,179.26,0.0,2,3
116945815,193.29,0.4,2,3
116946538,193.29,0.5,2,3
116948156,165.24,-0.3,2,3
116948471,165.24,-0.3,2,3
116948626,179.26,0.2,2,3
116948939,179.26,0.1,2,3
116948940,179.26,0.1,2,3
116949217,193.29,0.3,2,3
116949369,179.26,0.0,2,3
116949506,193.29,0.5,2,3
116949644,193.29,0.5,2,3
116949782,193.29,0.5,2,3
116949920,193.29,0.5,2,3
116950245,207.32,0.6,2,3
116950973,191.27,0.4,2,3
116950974,191.27,0.4,2,3
116951103,191.27,0.2,2,3
116951104,191.27,0.2,2,3
116951508,205.3,0.7,2,3
116951509,205.3,0.7,2,3
116951618,205.3,0.6,2,3
116951619,205.3,0.6,2,3
116960076,193.29,0.5,2,3
116960836,207.32,1.0,2,3
117017176,215.29,1.2,0,3
117017477,229.32,1.4,0,3
117017550,233.35,1.1,1,3
117017623,219.33,0.8,1,3
117018286,215.29,1.2,0,3
117018596,229.32,1.4,0,3
117018597,229.32,1.4,0,3
117018672,233.35,1.1,1,3
117018673,233.35,1.1,1,3
